lat,lon,name,category,importance,osm_id,osm_type,snap_distance_m,source
34.073442,74.819174,City Mall,mall,high,817238990,way,,OSM via Overpass
34.011686,74.766629,Air Force Station Entry/Exit,military,medium,821207097,way,,OSM via Overpass
34.023724,74.775532,J K Public School,school,medium,821207113,way,,OSM via Overpass
33.996257,74.789728,Air Force Station Entry/Exit,military,medium,821207153,way,,OSM via Overpass
34.011408,74.765813,Airport Entry/Exit,military,medium,821207154,way,,OSM via Overpass
34.029177,74.778401,Jammu & Kashmir Police Headquarters,police_station,medium,821207155,way,,OSM via Overpass
34.10818,74.821655,Institute of Mental Health and Neurosciences Kashmir,hospital,high,821328993,way,,OSM via Overpass
34.113521,74.806612,Primary Health Centre Zadibal,clinic,medium,821329010,way,,OSM via Overpass
34.102637,74.799226,Narwara Primary Health Care,clinic,medium,821329043,way,,OSM via Overpass
34.125164,74.815998,Govt. Urban Primary Health Centre Lalbazar,hospital,high,821329053,way,,OSM via Overpass
33.737754,75.144319,Al Noor Hospital,hospital,high,821349448,way,,OSM via Overpass
34.280125,74.777553,Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir,university_of_kashmir,high,822071847,way,,OSM via Overpass
34.045097,74.8722,Athwajan Pandrethan Park,park,medium,829588209,way,,OSM via Overpass
34.046516,74.869294,River bank park,park,medium,829588907,way,,OSM via Overpass
34.138013,74.838295,Naseem Bagh,mughal_garden,seasonal,832506074,way,,OSM via Overpass
34.040064,74.877561,park,park,medium,858680569,way,,OSM via Overpass
34.039769,74.878242,park,park,medium,858680570,way,,OSM via Overpass
34.03822,74.877065,bus_station,bus_station,high,858680571,way,,OSM via Overpass
34.029816,74.910828,industrial_estate,industrial_estate,high,858772872,way,,OSM via Overpass
34.031805,74.907435,industrial_estate,industrial_estate,high,858772874,way,,OSM via Overpass
34.028486,74.912293,industrial_estate,industrial_estate,high,858772875,way,,OSM via Overpass
33.997909,74.917397,industrial_estate,industrial_estate,high,858772876,way,,OSM via Overpass
33.998972,74.919843,industrial_estate,industrial_estate,high,858772877,way,,OSM via Overpass
33.990597,74.93106,Birla Open Minds International School,school,medium,858772881,way,,OSM via Overpass
34.011802,74.916135,Sub-District Hospital Pampore,hospital,high,858772883,way,,OSM via Overpass
34.081962,74.786104,Masjid Munnawar,jamia_masjid,high,934913744,way,,OSM via Overpass
34.076147,74.772508,Owais Park,park,medium,972059277,way,,OSM via Overpass
34.074435,74.772248,Bemina Grid Station,industrial_estate,high,972059278,way,,OSM via Overpass
34.069217,74.823033,Presentaion Convent,school,medium,972670147,way,,OSM via Overpass
34.074591,74.774254,Masjid Bait ul Kareem,jamia_masjid,high,973970747,way,,OSM via Overpass
34.087252,74.775046,Anjum Masjid,jamia_masjid,high,973971894,way,,OSM via Overpass
34.129842,74.804771,Masjid Hubbi,jamia_masjid,high,974048269,way,,OSM via Overpass
33.942214,75.02194,All India Institute of Medical Sciences Awantipora,hospital,high,1031637609,way,,OSM via Overpass
34.424269,74.590526,HKM Degree College Patushay Bandipora,college,medium,1033591434,way,,OSM via Overpass
34.425062,74.592452,Govt Middle School Patushay,school,medium,1038258596,way,,OSM via Overpass
34.423979,74.59323,EidGah Patushay,jamia_masjid,high,1038751457,way,,OSM via Overpass
34.424252,74.590733,HKM GDC Park,mughal_garden,seasonal,1038963118,way,,OSM via Overpass
34.106143,74.81863,Range Officer Hari Parbat Range,govt_office,medium,1044504583,way,,OSM via Overpass
34.42267,74.597876,Islamia Model School Patushay,school,medium,1046086972,way,,OSM via Overpass
34.419143,74.597391,Block-3,tourist_hotel,seasonal,1046087814,way,,OSM via Overpass
33.999223,74.795274,SIDCO Industrial Estate,industrial_estate,high,1054159319,way,,OSM via Overpass
34.150704,74.829994,Sheikh ul Aalam hostel,tourist_hotel,seasonal,1068698746,way,,OSM via Overpass
33.757591,74.856044,industrial_estate,industrial_estate,high,1083016589,way,,OSM via Overpass
33.712518,74.839184,Government Degree College Shopian,college,medium,1083016592,way,,OSM via Overpass
33.722461,74.827422,General Bus Stand Shopian,bus_station,high,1083016598,way,,OSM via Overpass
34.103098,74.806772,Masjid Umar (ra) Sheesh Bagh,jamia_masjid,high,1093517808,way,,OSM via Overpass
34.105224,74.807924,Masjid Arkam(ra),jamia_masjid,high,1093517810,way,,OSM via Overpass
34.103337,74.812842,Baba Dawood Khaki Masjid,jamia_masjid,high,1093517811,way,,OSM via Overpass
34.103062,74.812272,Baba Adam Masjid,jamia_masjid,high,1093517812,way,,OSM via Overpass
34.101799,74.814399,college,college,medium,1093517816,way,,OSM via Overpass
34.100673,74.8148,Aastan-e-Aaliya Ali Muhammad Gilkar Sahab RA,jamia_masjid,high,1093517818,way,,OSM via Overpass
34.095191,74.8144,Hamambal Masjid Sharief,jamia_masjid,high,1093517819,way,,OSM via Overpass
34.089801,74.820869,Masjid Shukar Baba Katrew breng,jamia_masjid,high,1093517820,way,,OSM via Overpass
34.030972,74.90337,government land semi public,hospital,high,1097353286,way,,OSM via Overpass
34.074568,74.811465,Gowkadal Fire station,govt_office,medium,1099480535,way,,OSM via Overpass
34.073267,74.8099,Hanfia Haji Masjid,jamia_masjid,high,1099480536,way,,OSM via Overpass
34.072055,74.811823,Makkah market,market,medium,1099480539,way,,OSM via Overpass
34.132944,74.804651,jamia_masjid,jamia_masjid,high,1102769030,way,,OSM via Overpass
34.086813,74.844482,Swiss Hotel,tourist_hotel,seasonal,1109870146,way,,OSM via Overpass
34.086752,74.844693,Swiss Hotel,tourist_hotel,seasonal,1109870147,way,,OSM via Overpass
33.920177,74.941784,Govt. Higher Secondary School,school,medium,1130712683,way,,OSM via Overpass
33.920009,74.942399,Vall n Teens School,school,medium,1130712684,way,,OSM via Overpass
34.132495,74.802534,Patien/Attendant Sarai 2nd SKIMS,skims_soura,high,1130841680,way,,OSM via Overpass
34.12827,74.834112,Qurat ul Ain Girls Hostel,tourist_hotel,seasonal,1131181147,way,,OSM via Overpass
34.128997,74.835328,University Health Centre,hospital,high,1131181148,way,,OSM via Overpass
33.903931,75.089191,Govt. Higher Secondary School,school,medium,1136106490,way,,OSM via Overpass
34.063255,74.802056,SSP Office Srinagar,police_station,medium,1146736380,way,,OSM via Overpass
34.23179,74.981687,jamia_masjid,jamia_masjid,high,1157819420,way,,OSM via Overpass
33.677854,75.045481,hospital,hospital,high,1173354336,way,,OSM via Overpass
33.668905,75.039558,Ayesha Ali Academy,school,medium,1173356620,way,,OSM via Overpass
33.644813,75.02673,Government District Hospital Kulgam,hospital,high,1173608342,way,,OSM via Overpass
33.647366,75.006656,District Court,court,medium,1173614837,way,,OSM via Overpass
33.647721,75.006825,District Court,court,medium,1173615179,way,,OSM via Overpass
33.690033,75.026565,Government Higher Secondary School Bugam,school,medium,1173623410,way,,OSM via Overpass
33.652842,74.793723,EKLAVYA Model School at Tangmarg(Aharbal) kulgam,school,medium,1177542492,way,,OSM via Overpass
33.649128,74.784077,tourist_spot,tourist_spot,seasonal,1177545094,way,,OSM via Overpass
33.972338,74.989543,military,military,medium,1182750356,way,,OSM via Overpass
34.078542,74.79865,Balgarden Park,park,medium,1188087842,way,,OSM via Overpass
34.077374,74.797396,Kutte Park,park,medium,1188088302,way,,OSM via Overpass
34.079883,74.797552,Noor Masjid,jamia_masjid,high,1188089159,way,,OSM via Overpass
34.079657,74.796444,Balgarden Masjid,jamia_masjid,high,1188089615,way,,OSM via Overpass
34.123365,74.889281,tourist_hotel,tourist_hotel,seasonal,1191013764,way,,OSM via Overpass
34.121504,74.888239,govt_office,govt_office,medium,1191100665,way,,OSM via Overpass
34.111225,74.804749,Ali Park,park,medium,1195449774,way,,OSM via Overpass
34.156906,74.817162,stadium,stadium,medium,1195449782,way,,OSM via Overpass
34.114881,74.803934,Imamia Park,park,medium,1195533295,way,,OSM via Overpass
34.117127,74.809165,Girls Higher Secondary School Zadibal,school,medium,1195533296,way,,OSM via Overpass
34.119821,74.807116,Boys Higher Secondary School Zadibal,school,medium,1195533298,way,,OSM via Overpass
34.101781,74.792739,Eidgah Shah-i-Hamdan Srinagar,jamia_masjid,high,1195975108,way,,OSM via Overpass
34.132816,74.808981,Masjid Muaviyah,jamia_masjid,high,1197126874,way,,OSM via Overpass
34.133066,74.808486,Shahi Masjid,jamia_masjid,high,1197126875,way,,OSM via Overpass
34.135101,74.802144,SKIMS Park,skims_soura,high,1197269399,way,,OSM via Overpass
34.136531,74.802174,SKIMS Park,skims_soura,high,1197269400,way,,OSM via Overpass
34.137914,74.811602,Dar Park,park,medium,1197354928,way,,OSM via Overpass
34.143657,74.811328,Masjid Tawheed,jamia_masjid,high,1197615488,way,,OSM via Overpass
34.151333,74.811424,Masjid Hyder,jamia_masjid,high,1197615490,way,,OSM via Overpass
34.150054,74.81471,Masjid Tawheed,jamia_masjid,high,1197615494,way,,OSM via Overpass
34.139954,74.804196,Dulbagh Park,park,medium,1197615499,way,,OSM via Overpass
34.139845,74.802378,Masjid Rehmat,jamia_masjid,high,1197615501,way,,OSM via Overpass
34.141808,74.800231,Malik Sahib Masjid,jamia_masjid,high,1197615509,way,,OSM via Overpass
34.142742,74.800149,Masjid Usmania Shagi Mohalla Soura,jamia_masjid,high,1197615510,way,,OSM via Overpass
34.138514,74.80302,Office of the Executive Engineer Water Supply Master Plan Division,govt_office,medium,1197615520,way,,OSM via Overpass
34.127516,74.808218,Masjid Al-Farooq,jamia_masjid,high,1197631546,way,,OSM via Overpass
34.120228,74.808822,Industrial Estate Baghe Ali Mardan Khan,industrial_estate,high,1197645070,way,,OSM via Overpass
34.154892,74.810669,Indoor Stadium Ellahibagh,stadium,medium,1197718667,way,,OSM via Overpass
34.105164,74.810322,Islamia College of Science and Commerce,college,medium,1198015723,way,,OSM via Overpass
34.156732,74.817225,Green Valley Educational Institute,school,medium,1198015725,way,,OSM via Overpass
34.139063,74.803256,Maternity Hospital SKIMS Soura,skims_soura,high,1198015729,way,,OSM via Overpass
34.131485,74.80911,Kashmir Law College,college,medium,1198176444,way,,OSM via Overpass
34.08704,74.799135,SMHS Blood Bank,smhs_hospital,high,1198176446,way,,OSM via Overpass
34.086687,74.798166,SMHS Hospital,smhs_hospital,high,1198176448,way,,OSM via Overpass
34.0849,74.79929,GMC Srinagar,gmc_srinagar,high,1198176449,way,,OSM via Overpass
34.099262,74.809181,Jamia Patri Market,market,medium,1198178521,way,,OSM via Overpass
34.198488,74.829236,library,library,medium,1198861233,way,,OSM via Overpass
34.171044,74.550294,Trauma Hospital,hospital,high,1220355462,way,,OSM via Overpass
34.075475,74.770148,Hamdan Park,park,medium,1223869871,way,,OSM via Overpass
34.075478,74.770443,Masjid Shahi Hamdan,jamia_masjid,high,1223869872,way,,OSM via Overpass
34.074013,74.767396,Western Highway Park & Green Space-II,park,medium,1223869873,way,,OSM via Overpass
34.091141,74.759623,Govt. Children Hospital Bemina Srinagar,hospital,high,1223869874,way,,OSM via Overpass
34.089853,74.760278,Hajj House,govt_office,medium,1223869875,way,,OSM via Overpass
34.089078,74.769451,MIG Colony Park,park,medium,1223869876,way,,OSM via Overpass
34.087954,74.768013,Khoje Park,park,medium,1223869877,way,,OSM via Overpass
34.093373,74.805443,Masjid Aishan Sahab Sarfi,jamia_masjid,high,1225738182,way,,OSM via Overpass
33.797466,74.924339,Himalayan Cold Store Private Limited,industrial_estate,high,1230898102,way,,OSM via Overpass
34.424135,74.591912,Madrasa Al Emaan,school,medium,1236243568,way,,OSM via Overpass
34.418337,74.597304,KP Market,market,medium,1236243572,way,,OSM via Overpass
33.93846,74.98464,Model Tribal Residential School,school,medium,1254361651,way,,OSM via Overpass
33.826616,75.074062,Delhi Public School (DPS) Anantnag,school,medium,1254361683,way,,OSM via Overpass
33.64775,75.01615,govt_office,govt_office,medium,1254374172,way,,OSM via Overpass
33.675756,75.123256,industrial_estate,industrial_estate,high,1254374185,way,,OSM via Overpass
33.64618,74.991168,bus_station,bus_station,high,1254374196,way,,OSM via Overpass
34.096982,74.819851,Masjid Abu Hurairah (AS),jamia_masjid,high,1257136301,way,,OSM via Overpass
34.01277,74.916612,Muslim Educational Institute (M.E.I) School,school,medium,1257512419,way,,OSM via Overpass
34.145602,74.87273,Dargah Kashaniya Sharief,jamia_masjid,high,1272160936,way,,OSM via Overpass
34.145753,74.87246,jamia_masjid,jamia_masjid,high,1272160937,way,,OSM via Overpass
34.133018,74.62407,masjid jinabe zainab s.a,khanqah,high,1273036315,way,,OSM via Overpass
34.142189,74.829473,Kashmir Harvard Educational Institute,school,medium,1303636651,way,,OSM via Overpass
34.104971,74.794223,Aali Masjid Park,park,medium,1303661974,way,,OSM via Overpass
33.932959,75.112557,Alif Academy,library,medium,1307905689,way,,OSM via Overpass
34.110443,74.61918,Mazhama Railway Station,bus_station,high,1308949593,way,,OSM via Overpass
34.08448,74.505157,Kunzer Green Space Park,park,medium,1309257018,way,,OSM via Overpass
34.102747,74.647679,Eidgah Kawoosa Khalisa,park,medium,1309441625,way,,OSM via Overpass
34.104447,74.66023,Weir Sukhnag Park,park,medium,1309533547,way,,OSM via Overpass
34.416098,74.590729,"Fruit & Vegetable Market, Bandipora",market,medium,1338319275,way,,OSM via Overpass
34.139305,74.8842,Orania,tourist_hotel,seasonal,1347783869,way,,OSM via Overpass
34.174267,74.806836,Masjid-e-Hamza,jamia_masjid,high,1352003168,way,,OSM via Overpass
34.104709,74.818223,Kastoori Pend Park,park,medium,1352905471,way,,OSM via Overpass
34.124939,74.844158,Dal Side Park,park,medium,1352938138,way,,OSM via Overpass
34.126793,74.843656,Professor Masjid,jamia_masjid,high,1352938139,way,,OSM via Overpass
34.123472,74.842302,Mansar Hostel,tourist_hotel,seasonal,1352938143,way,,OSM via Overpass
34.126196,74.839602,Workshop Park,park,medium,1352938156,way,,OSM via Overpass
34.124049,74.83897,mughal_garden,mughal_garden,seasonal,1352939781,way,,OSM via Overpass
34.12668,74.840737,New Guest House,tourist_hotel,seasonal,1354346356,way,,OSM via Overpass
34.126742,74.841443,New Girls Hostel,tourist_hotel,seasonal,1354346624,way,,OSM via Overpass
34.125172,74.83843,mughal_garden,mughal_garden,seasonal,1354348867,way,,OSM via Overpass
34.125031,74.83846,mughal_garden,mughal_garden,seasonal,1354348868,way,,OSM via Overpass
34.124319,74.838846,mughal_garden,mughal_garden,seasonal,1354349285,way,,OSM via Overpass
34.125411,74.841112,industrial_estate,industrial_estate,high,1354352314,way,,OSM via Overpass
34.156331,74.815805,park,park,medium,1354368232,way,,OSM via Overpass
34.156389,74.816144,park,park,medium,1354368233,way,,OSM via Overpass
34.130575,74.808366,Masjid Siddiqui,jamia_masjid,high,1354370380,way,,OSM via Overpass
34.135827,74.810642,Masjid Hanafiyah,jamia_masjid,high,1354411360,way,,OSM via Overpass
34.139067,74.812582,Masjid Muhammadia,jamia_masjid,high,1354411361,way,,OSM via Overpass
34.13781,74.809386,jamia_masjid,jamia_masjid,high,1354411362,way,,OSM via Overpass
34.134833,74.811958,Markazee Jamia Ahle-Hadees,jamia_masjid,high,1354411363,way,,OSM via Overpass
34.131662,74.814706,park,park,medium,1354411366,way,,OSM via Overpass
34.131388,74.814674,Muhajir e Millat Masjid Sharif,jamia_masjid,high,1354411367,way,,OSM via Overpass
34.130513,74.814292,Chinar Park,park,medium,1354411368,way,,OSM via Overpass
34.417537,74.593559,Patushay Park,park,medium,1382305979,way,,OSM via Overpass
33.896567,74.978121,"Eidgah, Malangpora",jamia_masjid,high,1382736884,way,,OSM via Overpass
33.869012,74.912075,"Govt. Degree College for Women, Pulwama",college,medium,1382747784,way,,OSM via Overpass
33.859104,74.895463,"New Bus Adda, Pulwama",bus_station,high,1382747785,way,,OSM via Overpass
33.855512,74.894074,"District Police Lines (DPL), Pulwama",police_station,medium,1382747786,way,,OSM via Overpass
33.865004,74.898745,"DC Office & Mini-Secretariat, Pulwama",civil_secretariat,high,1382747787,way,,OSM via Overpass
33.868478,74.900469,Govt. Central Boys High School,school,medium,1382747788,way,,OSM via Overpass
34.027414,74.605492,SAYYID ALI ALLAUDDIN (KHANSAHIB) RAZVI AL-BUKHARI,jamia_masjid,high,1383034019,way,,OSM via Overpass
34.028143,74.605703,CENTRAL JAMIA MASJID ALI AL-MURTAZA,jamia_masjid,high,1383036669,way,,OSM via Overpass
34.027688,74.603557,SHAH-I-HAMADAN JAMIA MASJID CHEWDARA-B,jamia_masjid,high,1383039043,way,,OSM via Overpass
34.027592,74.603123,ABUL FUQARA BABA NASEEB UD DIN GHAZI,jamia_masjid,high,1383039839,way,,OSM via Overpass
34.252417,74.498287,Hygam Veer Park,park,medium,1405666286,way,,OSM via Overpass
34.072395,74.773468,Iqbal Memorial Institute (Boys Block),school,medium,1414875525,way,,OSM via Overpass
34.027404,74.805489,"Green Belt Park, Santanagar",park,medium,1415153381,way,,OSM via Overpass
33.922413,75.120697,"CRPF Division, Tral",military,medium,1422271290,way,,OSM via Overpass
33.870951,74.894829,"Industrial Area, Pulwama",industrial_estate,high,1423330438,way,,OSM via Overpass
33.874437,74.89655,Dalipora Park,park,medium,1423330439,way,,OSM via Overpass
33.945754,75.015921,PGB HOSTEL 13B,tourist_hotel,seasonal,1436542838,way,,OSM via Overpass
33.945543,75.016625,PGB HOSTEL 13A,tourist_hotel,seasonal,1436542839,way,,OSM via Overpass
33.945434,75.015793,PGB HOSTEL 13C,tourist_hotel,seasonal,1436542840,way,,OSM via Overpass
33.945031,75.015651,UGB HOSTEL 12B,tourist_hotel,seasonal,1436542841,way,,OSM via Overpass
33.944713,75.015506,UGB HOSTEL 12A,tourist_hotel,seasonal,1436542842,way,,OSM via Overpass
33.944296,75.01696,UGG HOSTEL 15A,tourist_hotel,seasonal,1436542843,way,,OSM via Overpass
33.944611,75.017093,UGG HOSTEL 15B,tourist_hotel,seasonal,1436542844,way,,OSM via Overpass
33.944976,75.01727,PGG HOSTEL 16A,tourist_hotel,seasonal,1436542845,way,,OSM via Overpass
33.945281,75.017371,PGG HOSTEL 16B,tourist_hotel,seasonal,1436542846,way,,OSM via Overpass
33.945561,75.017471,PGM HOSTEL 14A,tourist_hotel,seasonal,1436542847,way,,OSM via Overpass
33.945812,75.017587,PGM HOSTEL 14B,tourist_hotel,seasonal,1436542848,way,,OSM via Overpass
33.944496,75.01621,NURSES HOSTEL 17A,tourist_hotel,seasonal,1436542849,way,,OSM via Overpass
34.08457,74.770342,New Umer Colony Park,park,medium,1436627663,way,,OSM via Overpass
34.126556,74.806398,Swift Departmental Store,mall,high,1441901055,way,,OSM via Overpass
34.129039,74.805689,Nowshera Fire Station,govt_office,medium,1442077372,way,,OSM via Overpass
34.129484,74.801546,Budshah Masjid,jamia_masjid,high,1442084079,way,,OSM via Overpass
34.133606,74.801532,tourist_hotel,tourist_hotel,seasonal,1442084084,way,,OSM via Overpass
34.132142,74.840751,car parking,park,medium,1442114216,way,,OSM via Overpass
34.075428,74.81609,SPORTS GROUND,park,medium,1442116416,way,,OSM via Overpass
34.132129,74.835267,humanities dept Park,park,medium,1442118413,way,,OSM via Overpass
34.135342,74.836865,park 01,park,medium,1442225650,way,,OSM via Overpass
34.134833,74.836905,park 02,park,medium,1442225651,way,,OSM via Overpass
34.116908,74.810002,Madin Sahib Mosque,jamia_masjid,high,1442278803,way,,OSM via Overpass
34.117159,74.810383,jamia_masjid,jamia_masjid,high,1442278910,way,,OSM via Overpass
34.123226,74.806721,Department of Sheep Husbandry,govt_office,medium,1442280910,way,,OSM via Overpass
33.73699,75.152096,park,park,medium,1442308976,way,,OSM via Overpass
33.735375,75.152442,play ground,park,medium,1442310016,way,,OSM via Overpass
34.110825,74.813286,park,park,medium,1442523767,way,,OSM via Overpass
34.110151,74.815341,Tibetan Public School,school,medium,1442523768,way,,OSM via Overpass
34.105871,74.809584,park,park,medium,1442523769,way,,OSM via Overpass
34.105826,74.810422,park,park,medium,1442523770,way,,OSM via Overpass
34.105765,74.811225,mughal_garden,mughal_garden,seasonal,1442523775,way,,OSM via Overpass
34.098221,74.814757,Motherland High School,school,medium,1442526745,way,,OSM via Overpass
34.095843,74.811764,Jamia Ahlihadees Kundangar,jamia_masjid,high,1442526746,way,,OSM via Overpass
34.094265,74.810184,Rangar Masjid,jamia_masjid,high,1442526747,way,,OSM via Overpass
34.094759,74.809313,Bazaar Masjid Ahlihadith,jamia_masjid,high,1442526748,way,,OSM via Overpass
34.091107,74.807629,Shah-e-Hamdan Mosque,shah_e_hamdan,high,1442526749,way,,OSM via Overpass
34.089179,74.809718,Hanfiyah Masjid,jamia_masjid,high,1442526751,way,,OSM via Overpass
34.089554,74.810662,Gandhi Memorial College,college,medium,1442526752,way,,OSM via Overpass
34.126189,74.802314,Sheikh ul Alam Masjid,jamia_masjid,high,1442801386,way,,OSM via Overpass
34.124381,74.802268,Sultan-ul-Arifeen Mosque,jamia_masjid,high,1442801387,way,,OSM via Overpass
34.106548,74.824028,Martyrs Park,park,medium,1442801408,way,,OSM via Overpass
34.101086,74.821383,Makhdoom Gandola Station,bus_station,high,1442801413,way,,OSM via Overpass
34.099871,74.818806,Masjid Ghazali,jamia_masjid,high,1442801417,way,,OSM via Overpass
34.099927,74.815631,Syed Shabuddin Masjid,jamia_masjid,high,1442801420,way,,OSM via Overpass
34.088836,74.821237,Govt. Girls Higher Secondary School Khanyar,school,medium,1442801427,way,,OSM via Overpass
34.134795,74.841189,Naseem Bagh Park,park,medium,1442804419,way,,OSM via Overpass
34.133875,74.840291,Guest House Park,park,medium,1442804421,way,,OSM via Overpass
33.710635,75.182171,jamia masjid,jamia_masjid,high,1443643618,way,,OSM via Overpass
34.133619,74.836861,Bussiness School Park,park,medium,1445387264,way,,OSM via Overpass
34.132252,74.837249,University Park,park,medium,1445390043,way,,OSM via Overpass
34.128597,74.837939,Convocation Hall Park,park,medium,1445393094,way,,OSM via Overpass
34.131313,74.833988,park,park,medium,1445458903,way,,OSM via Overpass
34.135178,74.838322,park,park,medium,1445458904,way,,OSM via Overpass
34.129383,74.83671,park,park,medium,1445458906,way,,OSM via Overpass
34.15334,74.816819,Masjid Owais Karni,jamia_masjid,high,1445463854,way,,OSM via Overpass
34.155497,74.815347,Masjid Alamdar,jamia_masjid,high,1445463855,way,,OSM via Overpass
34.156449,74.815736,park,park,medium,1447645071,way,,OSM via Overpass
34.156443,74.815886,park,park,medium,1447645072,way,,OSM via Overpass
34.14555,74.824481,RP School Girls Mallabagh,school,medium,1447652126,way,,OSM via Overpass
34.372797,74.690243,GOVT. HR.SEC.SCHOOL ARAGAM,school,medium,1452548307,way,,OSM via Overpass
33.873582,75.067767,jamia_masjid,jamia_masjid,high,1456396098,way,,OSM via Overpass
33.632713,74.822227,jamia_masjid,jamia_masjid,high,1456397217,way,,OSM via Overpass
34.120261,74.810134,Masjid Imam Ali (A.S),khanqah,high,1462247394,way,,OSM via Overpass
34.133567,74.837617,Gandhi Bahawan Park,park,medium,1462495770,way,,OSM via Overpass
34.133907,74.839075,Pol. Science Department Park,park,medium,1462495771,way,,OSM via Overpass
34.133642,74.835956,Library Park,park,medium,1462495772,way,,OSM via Overpass
34.127879,74.834523,Girls Hostel,tourist_hotel,seasonal,1462495774,way,,OSM via Overpass
34.128402,74.840229,Eidgah Park Dargah,park,medium,1462495778,way,,OSM via Overpass
34.129342,74.841641,park,park,medium,1462495779,way,,OSM via Overpass
34.128808,74.841821,park,park,medium,1462495780,way,,OSM via Overpass
34.128394,74.842132,park,park,medium,1462495781,way,,OSM via Overpass
34.129628,74.842828,Dargah Chinar Park,park,medium,1462495782,way,,OSM via Overpass
34.129115,74.843067,park,park,medium,1462495783,way,,OSM via Overpass
34.128648,74.843125,park,park,medium,1462495784,way,,OSM via Overpass
34.129545,74.842035,jamia_masjid,jamia_masjid,high,1462495785,way,,OSM via Overpass
34.130976,74.842257,Dargah Market,market,medium,1462500546,way,,OSM via Overpass
34.120233,74.834367,park,park,medium,1462500550,way,,OSM via Overpass
34.117529,74.834899,Bagh-e-Shugufta,park,medium,1462500551,way,,OSM via Overpass
34.11578,74.835359,park,park,medium,1462500558,way,,OSM via Overpass
34.128827,74.834806,park,park,medium,1462541264,way,,OSM via Overpass
34.128723,74.83692,park,park,medium,1462541265,way,,OSM via Overpass
34.128403,74.836918,park,park,medium,1462541266,way,,OSM via Overpass
34.129421,74.836151,park,park,medium,1462541267,way,,OSM via Overpass
34.130308,74.835934,park,park,medium,1462541268,way,,OSM via Overpass
34.129984,74.835407,park,park,medium,1462541269,way,,OSM via Overpass
34.130528,74.836785,park,park,medium,1462541270,way,,OSM via Overpass
34.131516,74.808966,park,park,medium,1462541271,way,,OSM via Overpass
34.136049,74.79953,SKIMS Masjid,skims_soura,high,1462562866,way,,OSM via Overpass
34.133384,74.800742,Masjid Muhammad,jamia_masjid,high,1462562887,way,,OSM via Overpass
34.132543,74.800606,Bohlochipora Pharmacy Market SKIMS,skims_soura,high,1462562888,way,,OSM via Overpass
34.132728,74.801327,tourist_hotel,tourist_hotel,seasonal,1462562889,way,,OSM via Overpass
34.134293,74.805549,park,park,medium,1462568767,way,,OSM via Overpass
34.1424,74.797001,Jenab Sahib Park,park,medium,1462581702,way,,OSM via Overpass
34.142303,74.796307,park,park,medium,1462581703,way,,OSM via Overpass
34.142921,74.796684,park,park,medium,1462581704,way,,OSM via Overpass
34.150509,74.810304,park,park,medium,1462586364,way,,OSM via Overpass
34.149546,74.810377,park,park,medium,1462586365,way,,OSM via Overpass
34.149958,74.809377,park,park,medium,1462586366,way,,OSM via Overpass
34.129486,74.809389,Masjid Abu Hanifa,jamia_masjid,high,1462615160,way,,OSM via Overpass
34.129553,74.811671,Masjid Noor,jamia_masjid,high,1462615161,way,,OSM via Overpass
34.129668,74.813929,jamia_masjid,jamia_masjid,high,1462615163,way,,OSM via Overpass
34.152504,74.808192,Jamia Hanfia Masjid,jamia_masjid,high,1462615168,way,,OSM via Overpass
34.159904,74.808038,Masjid Usmaan-E-Gani,jamia_masjid,high,1462615169,way,,OSM via Overpass
34.14132,74.807968,park,park,medium,1462615172,way,,OSM via Overpass
34.140681,74.807999,park,park,medium,1462615173,way,,OSM via Overpass
34.14149,74.807965,Masjid Abu Bakr,jamia_masjid,high,1462615174,way,,OSM via Overpass
34.140033,74.808023,park,park,medium,1462615175,way,,OSM via Overpass
34.139358,74.808041,park,park,medium,1462615176,way,,OSM via Overpass
34.138754,74.80799,park,park,medium,1462615177,way,,OSM via Overpass
34.138197,74.808022,park,park,medium,1462615178,way,,OSM via Overpass
34.137621,74.808031,park,park,medium,1462615179,way,,OSM via Overpass
34.133166,74.812605,Tawheed Masjid,jamia_masjid,high,1462615181,way,,OSM via Overpass
34.112179,74.80827,Masjid Abu Turab,khanqah,high,1462615182,way,,OSM via Overpass
34.12333,74.818191,Ansar-i-Shareef,jamia_masjid,high,1462627186,way,,OSM via Overpass
34.121298,74.814692,Usman Masjid,jamia_masjid,high,1462627190,way,,OSM via Overpass
34.121504,74.814802,Eve's Garden Educational Institute,school,medium,1462627191,way,,OSM via Overpass
34.103468,74.814673,jamia_masjid,jamia_masjid,high,1462627204,way,,OSM via Overpass
34.104625,74.81319,Masjid Umar,jamia_masjid,high,1462627205,way,,OSM via Overpass
34.092663,74.781242,park,park,medium,1462627208,way,,OSM via Overpass
34.139439,74.806999,Boys Higher Secondary School Soura,school,medium,1462633212,way,,OSM via Overpass
34.138689,74.807175,Masjid Khalid bin Waleed,jamia_masjid,high,1462633221,way,,OSM via Overpass
34.138633,74.80663,park,park,medium,1462633222,way,,OSM via Overpass
34.137969,74.806641,park,park,medium,1462633223,way,,OSM via Overpass
34.137592,74.807251,park,park,medium,1462633224,way,,OSM via Overpass
34.123119,74.805569,PHE Water Division,govt_office,medium,1462744158,way,,OSM via Overpass
34.12103,74.807256,Indian Institute of Carpet Techonology,govt_office,medium,1462744159,way,,OSM via Overpass
